CustomerID,Recency,Frequency,Monetary,AvgTicket,R_Score,F_Score,M_Score,RFV_Score,RFV_Total,Segment
13584.0,297,1,142.4,142.4,1,1,1,111,3,🪦 Hibernating
13587.0,54,1,413.0,413.0,3,1,2,312,6,💎 Potential Loyalists
13588.0,6,9,2428.7,269.85555555555555,5,5,5,555,15,👑 Champions
13589.0,5,2,354.65,177.325,5,2,2,522,9,💎 Potential Loyalists
13590.0,2,6,1720.32,286.71999999999997,5,5,4,554,14,👑 Champions
13591.0,55,3,1117.13,372.3766666666667,3,3,4,334,10,🌟 Loyal Customers
13592.0,26,4,231.01,57.7525,4,4,2,442,10,💎 Potential Loyalists
13593.0,99,5,2037.0800000000002,407.41600000000005,2,4,5,245,11,⚠️ At Risk
13594.0,43,1,394.47,394.47,3,1,2,312,6,💎 Potential Loyalists
13596.0,3,1,409.98,409.98,5,1,2,512,8,💎 Potential Loyalists
13598.0,38,1,180.17000000000002,180.17000000000002,3,1,1,311,5,💎 Potential Loyalists
13599.0,1,19,4709.58,247.87263157894736,5,5,5,555,15,👑 Champions
13600.0,303,1,167.02,167.02,1,1,1,111,3,🪦 Hibernating
13601.0,36,2,686.01,343.005,3,2,3,323,8,💎 Potential Loyalists
13602.0,55,1,428.89,428.89,3,1,3,313,7,💎 Potential Loyalists
13603.0,17,1,161.87,161.87,4,1,1,411,6,💎 Potential Loyalists
13606.0,19,3,278.26,92.75333333333333,4,3,2,432,9,💎 Potential Loyalists
13607.0,31,1,676.87,676.87,4,1,3,413,8,💎 Potential Loyalists
13610.0,3,7,1105.7,157.95714285714286,5,5,4,554,14,👑 Champions
13611.0,80,3,1171.8,390.59999999999997,2,3,4,234,9,⚠️ At Risk
13614.0,15,4,1404.64,351.16,4,4,4,444,12,👑 Champions
13615.0,309,1,417.69,417.69,1,1,2,112,4,🪦 Hibernating
13617.0,31,3,544.18,181.39333333333332,4,3,3,433,10,🌟 Loyal Customers
13618.0,164,1,163.66,163.66,2,1,1,211,4,😴 About to Sleep
13621.0,107,1,201.93,201.93,2,1,1,211,4,😴 About to Sleep
13623.0,21,5,746.9399999999999,149.38799999999998,4,4,3,443,11,🌟 Loyal Customers
13626.0,243,1,257.23,257.23,1,1,2,112,4,🪦 Hibernating
13627.0,50,5,1414.79,282.95799999999997,3,4,4,344,11,🌟 Loyal Customers
13629.0,14,11,5715.36,519.5781818181817,4,5,5,455,14,👑 Champions
13630.0,66,6,1647.14,274.52333333333337,3,5,4,354,12,🌟 Loyal Customers
13631.0,90,6,492.5,82.08333333333333,2,5,3,253,10,⚠️ At Risk
13632.0,15,5,2120.43,424.08599999999996,4,4,5,445,13,👑 Champions
13634.0,24,5,1574.35,314.87,4,4,4,444,12,👑 Champions
13635.0,58,1,1071.03,1071.03,3,1,4,314,8,💎 Potential Loyalists
13636.0,27,5,918.1899999999999,183.63799999999998,4,4,4,444,12,👑 Champions
13637.0,43,3,810.5,270.1666666666667,3,3,3,333,9,🌟 Loyal Customers
13638.0,6,1,122.64,122.64,5,1,1,511,7,💎 Potential Loyalists
13639.0,65,1,795.74,795.74,3,1,3,313,7,💎 Potential Loyalists
13642.0,206,1,321.06,321.06,1,1,2,112,4,🪦 Hibernating
13643.0,22,3,519.44,173.14666666666668,4,3,3,433,10,🌟 Loyal Customers
13644.0,7,4,2516.79,629.1975,5,4,5,545,14,👑 Champions
13645.0,111,1,252.1,252.1,2,1,2,212,5,😴 About to Sleep
13647.0,0,4,1470.6200000000001,367.65500000000003,5,4,4,544,13,👑 Champions
13649.0,247,2,346.6,173.3,1,2,2,122,5,⚠️ At Risk
13650.0,7,6,1836.34,306.0566666666667,5,5,5,555,15,👑 Champions
13651.0,30,1,79.2,79.2,4,1,1,411,6,💎 Potential Loyalists
13652.0,36,3,1095.08,365.02666666666664,3,3,4,334,10,🌟 Loyal Customers
13654.0,34,6,2567.37,427.895,3,5,5,355,13,🌟 Loyal Customers
13655.0,105,2,911.12,455.56,2,2,4,224,8,⚠️ At Risk
13656.0,155,2,349.05,174.525,2,2,2,222,6,😴 About to Sleep
13657.0,1,2,360.84,180.42,5,2,2,522,9,💎 Potential Loyalists
13658.0,0,5,2472.17,494.434,5,4,5,545,14,👑 Champions
13659.0,196,2,1442.3,721.15,1,2,4,124,7,⚠️ At Risk
13662.0,76,3,829.96,276.65333333333336,2,3,3,233,8,😴 About to Sleep
13663.0,170,1,189.47,189.47,2,1,1,211,4,😴 About to Sleep
13666.0,51,3,84.65,28.21666666666667,3,3,1,331,7,💎 Potential Loyalists
13667.0,140,1,299.49,299.49,2,1,2,212,5,😴 About to Sleep
13668.0,1,20,5776.5,288.825,5,5,5,555,15,👑 Champions
13669.0,41,2,213.75,106.875,3,2,1,321,6,💎 Potential Loyalists
13670.0,66,1,349.7,349.7,3,1,2,312,6,💎 Potential Loyalists
13672.0,292,2,186.39000000000001,93.19500000000001,1,2,1,121,4,🪦 Hibernating
13673.0,9,2,366.97,183.485,5,2,2,522,9,💎 Potential Loyalists
13675.0,142,2,486.82000000000005,243.41000000000003,2,2,3,223,7,😴 About to Sleep
13678.0,142,1,152.0,152.0,2,1,1,211,4,😴 About to Sleep
13680.0,30,3,2533.96,844.6533333333333,4,3,5,435,12,🌟 Loyal Customers
13681.0,8,4,827.83,206.9575,5,4,3,543,12,🌟 Loyal Customers
13682.0,178,1,59.5,59.5,1,1,1,111,3,🪦 Hibernating
13684.0,276,1,67.23,67.23,1,1,1,111,3,🪦 Hibernating
13685.0,44,1,1.25,1.25,3,1,1,311,5,💎 Potential Loyalists
13686.0,173,1,72.0,72.0,2,1,1,211,4,😴 About to Sleep
13689.0,54,1,910.0,910.0,3,1,4,314,8,💎 Potential Loyalists
13690.0,50,1,172.25,172.25,3,1,1,311,5,💎 Potential Loyalists
13692.0,15,3,1452.3700000000001,484.1233333333334,4,3,4,434,11,🌟 Loyal Customers
13694.0,16,44,33146.14,753.3213636363636,4,5,5,455,14,👑 Champions
13695.0,22,15,2444.13,162.942,4,5,5,455,14,👑 Champions
13697.0,29,1,151.29999999999998,151.29999999999998,4,1,1,411,6,💎 Potential Loyalists
13699.0,146,1,308.58000000000004,308.58000000000004,2,1,2,212,5,😴 About to Sleep
13700.0,17,10,2264.83,226.483,4,5,5,455,14,👑 Champions
13703.0,309,1,99.5,99.5,1,1,1,111,3,🪦 Hibernating
13704.0,13,8,2115.42,264.4275,4,5,5,455,14,👑 Champions
13705.0,135,2,357.68,178.84,2,2,2,222,6,😴 About to Sleep
13706.0,293,1,290.89,290.89,1,1,2,112,4,🪦 Hibernating
13707.0,257,2,770.46,385.23,1,2,3,123,6,⚠️ At Risk
13708.0,262,1,296.88,296.88,1,1,2,112,4,🪦 Hibernating
13709.0,27,11,5719.46,519.9509090909091,4,5,5,455,14,👑 Champions
13710.0,22,1,175.92,175.92,4,1,1,411,6,💎 Potential Loyalists
13711.0,209,2,252.06,126.03,1,2,2,122,5,⚠️ At Risk
13712.0,237,1,228.84,228.84,1,1,2,112,4,🪦 Hibernating
13715.0,271,5,1079.34,215.868,1,4,4,144,9,⚠️ At Risk
13716.0,260,1,138.28,138.28,1,1,1,111,3,🪦 Hibernating
13717.0,23,6,1314.35,219.0583333333333,4,5,4,454,13,👑 Champions
13718.0,237,2,296.55,148.275,1,2,2,122,5,⚠️ At Risk
13719.0,6,5,1016.6800000000001,203.336,5,4,4,544,13,👑 Champions
13720.0,107,4,705.7,176.425,2,4,3,243,9,⚠️ At Risk
13721.0,27,1,524.14,524.14,4,1,3,413,8,💎 Potential Loyalists
13722.0,122,3,2314.9300000000003,771.6433333333334,2,3,5,235,10,⚠️ At Risk
13723.0,208,1,199.85000000000002,199.85000000000002,1,1,1,111,3,🪦 Hibernating
13725.0,40,8,1976.0,247.0,3,5,5,355,13,🌟 Loyal Customers
13726.0,29,2,1059.02,529.51,4,2,4,424,10,💎 Potential Loyalists
13727.0,19,2,333.48,166.74,4,2,2,422,8,💎 Potential Loyalists
13728.0,27,6,1016.14,169.35666666666665,4,5,4,454,13,👑 Champions
13730.0,126,2,752.6,376.3,2,2,3,223,7,😴 About to Sleep
13731.0,210,2,610.59,305.295,1,2,3,123,6,⚠️ At Risk
13732.0,19,1,491.86,491.86,4,1,3,413,8,💎 Potential Loyalists
13735.0,15,4,2820.44,705.11,4,4,5,445,13,👑 Champions
13736.0,251,1,322.19,322.19,1,1,2,112,4,🪦 Hibernating
13737.0,191,1,339.59999999999997,339.59999999999997,1,1,2,112,4,🪦 Hibernating
13739.0,9,1,216.9,216.9,5,1,1,511,7,💎 Potential Loyalists
13740.0,231,1,350.75,350.75,1,1,2,112,4,🪦 Hibernating
13741.0,62,3,668.4300000000001,222.81000000000003,3,3,3,333,9,🌟 Loyal Customers
13742.0,7,12,2996.58,249.715,5,5,5,555,15,👑 Champions
13743.0,79,6,968.4,161.4,2,5,4,254,11,⚠️ At Risk
13744.0,86,2,1109.56,554.78,2,2,4,224,8,⚠️ At Risk
13745.0,153,1,300.04,300.04,2,1,2,212,5,😴 About to Sleep
13747.0,364,1,79.6,79.6,1,1,1,111,3,🪦 Hibernating
13748.0,86,4,744.25,186.0625,2,4,3,243,9,⚠️ At Risk
13750.0,44,3,752.3000000000001,250.76666666666668,3,3,3,333,9,🌟 Loyal Customers
13751.0,279,1,296.25,296.25,1,1,2,112,4,🪦 Hibernating
13752.0,115,6,1140.33,190.05499999999998,2,5,4,254,11,⚠️ At Risk
13753.0,278,1,741.26,741.26,1,1,3,113,5,🪦 Hibernating
13754.0,142,2,282.59999999999997,141.29999999999998,2,2,2,222,6,😴 About to Sleep
13755.0,0,8,1906.74,238.3425,5,5,5,555,15,👑 Champions
13756.0,13,12,3773.1200000000003,314.4266666666667,4,5,5,455,14,👑 Champions
13758.0,2,7,3079.4,439.9142857142857,5,5,5,555,15,👑 Champions
13759.0,24,2,659.4100000000001,329.70500000000004,4,2,3,423,9,💎 Potential Loyalists
13760.0,45,2,286.37,143.185,3,2,2,322,7,💎 Potential Loyalists
13761.0,41,2,1070.65,535.325,3,2,4,324,9,💎 Potential Loyalists
13762.0,209,1,306.72,306.72,1,1,2,112,4,🪦 Hibernating
13763.0,54,1,1714.96,1714.96,3,1,4,314,8,💎 Potential Loyalists
13764.0,61,3,1515.57,505.19,3,3,4,334,10,🌟 Loyal Customers
13767.0,16,36,14503.980000000001,402.8883333333334,4,5,5,455,14,👑 Champions
13769.0,28,9,2410.79,267.86555555555555,4,5,5,455,14,👑 Champions
13771.0,55,4,2634.45,658.6125,3,4,5,345,12,🌟 Loyal Customers
13772.0,24,3,1112.43,370.81,4,3,4,434,11,🌟 Loyal Customers
13774.0,72,1,345.0,345.0,2,1,2,212,5,😴 About to Sleep
13777.0,15,25,8751.46,350.05839999999995,4,5,5,455,14,👑 Champions
13778.0,94,1,178.7,178.7,2,1,1,211,4,😴 About to Sleep
13780.0,161,1,30.48,30.48,2,1,1,211,4,😴 About to Sleep
13781.0,241,1,127.84,127.84,1,1,1,111,3,🪦 Hibernating
13782.0,3,6,912.0,152.0,5,5,4,554,14,👑 Champions
13784.0,0,8,1935.75,241.96875,5,5,5,555,15,👑 Champions
13786.0,358,1,230.39999999999998,230.39999999999998,1,1,2,112,4,🪦 Hibernating
13787.0,66,2,284.15,142.075,3,2,2,322,7,💎 Potential Loyalists
13791.0,118,2,1226.0,613.0,2,2,4,224,8,⚠️ At Risk
13792.0,57,2,195.55,97.775,3,2,1,321,6,💎 Potential Loyalists
13798.0,2,52,26044.97,500.8648076923077,5,5,5,555,15,👑 Champions
13799.0,107,2,688.86,344.43,2,2,3,223,7,😴 About to Sleep
13800.0,300,1,526.42,526.42,1,1,3,113,5,🪦 Hibernating
13801.0,57,1,324.8,324.8,3,1,2,312,6,💎 Potential Loyalists
13802.0,129,3,3772.34,1257.4466666666667,2,3,5,235,10,⚠️ At Risk
13803.0,246,1,277.07,277.07,1,1,2,112,4,🪦 Hibernating
13804.0,21,7,2601.89,371.6985714285714,4,5,5,455,14,👑 Champions
13805.0,43,2,542.48,271.24,3,2,3,323,8,💎 Potential Loyalists
13806.0,54,1,256.38,256.38,3,1,2,312,6,💎 Potential Loyalists
13807.0,358,1,112.6,112.6,1,1,1,111,3,🪦 Hibernating
13808.0,37,4,1454.04,363.51,3,4,4,344,11,🌟 Loyal Customers
13809.0,296,1,155.05,155.05,1,1,1,111,3,🪦 Hibernating
13810.0,19,2,725.8100000000001,362.90500000000003,4,2,3,423,9,💎 Potential Loyalists
13811.0,174,2,519.75,259.875,2,2,3,223,7,😴 About to Sleep
13812.0,33,3,485.0,161.66666666666666,3,3,3,333,9,🌟 Loyal Customers
13813.0,30,4,1168.8600000000001,292.21500000000003,4,4,4,444,12,👑 Champions
13814.0,83,2,1477.42,738.71,2,2,4,224,8,⚠️ At Risk
13815.0,13,4,3487.08,871.77,4,4,5,445,13,👑 Champions
13816.0,14,2,459.72,229.86,4,2,3,423,9,💎 Potential Loyalists
13817.0,19,2,328.98,164.49,4,2,2,422,8,💎 Potential Loyalists
13819.0,292,3,1140.35,380.1166666666666,1,3,4,134,8,⚠️ At Risk
13821.0,135,2,385.64,192.82,2,2,2,222,6,😴 About to Sleep
13822.0,31,1,440.09,440.09,4,1,3,413,8,💎 Potential Loyalists
13823.0,9,2,957.66,478.83,5,2,4,524,11,💎 Potential Loyalists
13824.0,23,5,1491.44,298.288,4,4,4,444,12,👑 Champions
13826.0,167,1,189.5,189.5,2,1,1,211,4,😴 About to Sleep
13827.0,48,3,374.32,124.77333333333333,3,3,2,332,8,💎 Potential Loyalists
13828.0,13,1,168.45,168.45,4,1,1,411,6,💎 Potential Loyalists
13831.0,7,6,1876.59,312.765,5,5,5,555,15,👑 Champions
13832.0,10,1,52.199999999999996,52.199999999999996,5,1,1,511,7,💎 Potential Loyalists
13833.0,150,1,384.8,384.8,2,1,2,212,5,😴 About to Sleep
13835.0,16,4,817.62,204.405,4,4,3,443,11,🌟 Loyal Customers
13837.0,202,2,271.24,135.62,1,2,2,122,5,⚠️ At Risk
13838.0,108,3,477.91,159.30333333333334,2,3,3,233,8,😴 About to Sleep
13841.0,243,1,85.0,85.0,1,1,1,111,3,🪦 Hibernating
13842.0,49,9,3228.07,358.6744444444445,3,5,5,355,13,🌟 Loyal Customers
13844.0,2,1,361.62,361.62,5,1,2,512,8,💎 Potential Loyalists
13845.0,55,1,312.98,312.98,3,1,2,312,6,💎 Potential Loyalists
13846.0,15,3,848.41,282.80333333333334,4,3,4,434,11,🌟 Loyal Customers
13848.0,288,1,135.0,135.0,1,1,1,111,3,🪦 Hibernating
13849.0,42,2,1530.32,765.16,3,2,4,324,9,💎 Potential Loyalists
13850.0,120,1,1595.48,1595.48,2,1,4,214,7,❓ Other
13851.0,86,3,1763.46,587.82,2,3,4,234,9,⚠️ At Risk
13853.0,48,1,1090.14,1090.14,3,1,4,314,8,💎 Potential Loyalists
13854.0,15,23,6367.88,276.86434782608694,4,5,5,455,14,👑 Champions
13856.0,159,3,294.9,98.3,2,3,2,232,7,😴 About to Sleep
13858.0,48,1,216.17,216.17,3,1,1,311,5,💎 Potential Loyalists
13859.0,317,1,201.16,201.16,1,1,1,111,3,🪦 Hibernating
13860.0,5,4,926.45,231.6125,5,4,4,544,13,👑 Champions
13862.0,9,8,2209.36,276.17,5,5,5,555,15,👑 Champions
13863.0,238,1,305.78,305.78,1,1,2,112,4,🪦 Hibernating
13865.0,49,4,501.56,125.39,3,4,3,343,10,🌟 Loyal Customers
13866.0,65,1,145.67000000000002,145.67000000000002,3,1,1,311,5,💎 Potential Loyalists
13867.0,22,3,1015.29,338.43,4,3,4,434,11,🌟 Loyal Customers
13868.0,29,1,500.1,500.1,4,1,3,413,8,💎 Potential Loyalists
13869.0,114,4,3104.53,776.1325,2,4,5,245,11,⚠️ At Risk
13870.0,31,7,1968.79,281.2557142857143,4,5,5,455,14,👑 Champions
13871.0,13,13,6403.25,492.5576923076923,4,5,5,455,14,👑 Champions
13873.0,110,3,389.6,129.86666666666667,2,3,2,232,7,😴 About to Sleep
13874.0,348,1,361.7,361.7,1,1,2,112,4,🪦 Hibernating
13875.0,44,5,1786.79,357.358,3,4,4,344,11,🌟 Loyal Customers
13876.0,54,1,122.7,122.7,3,1,1,311,5,💎 Potential Loyalists
13877.0,77,1,117.24,117.24,2,1,1,211,4,😴 About to Sleep
13878.0,45,1,1247.63,1247.63,3,1,4,314,8,💎 Potential Loyalists
13880.0,12,13,3185.87,245.06692307692308,5,5,5,555,15,👑 Champions
13881.0,2,18,9842.54,546.8077777777778,5,5,5,555,15,👑 Champions
13882.0,2,4,879.08,219.77,5,4,4,544,13,👑 Champions
13883.0,1,5,2640.58,528.116,5,4,5,545,14,👑 Champions
13884.0,80,4,540.5,135.125,2,4,3,243,9,⚠️ At Risk
13885.0,180,2,506.8,253.4,1,2,3,123,6,⚠️ At Risk
13886.0,62,1,243.56,243.56,3,1,2,312,6,💎 Potential Loyalists
13887.0,195,1,349.55,349.55,1,1,2,112,4,🪦 Hibernating
13888.0,110,2,605.63,302.815,2,2,3,223,7,😴 About to Sleep
13889.0,83,1,416.90000000000003,416.90000000000003,2,1,2,212,5,😴 About to Sleep
13890.0,13,7,1367.6100000000001,195.37285714285716,4,5,4,454,13,👑 Champions
13892.0,17,4,513.5699999999999,128.39249999999998,4,4,3,443,11,🌟 Loyal Customers
13893.0,288,1,515.1,515.1,1,1,3,113,5,🪦 Hibernating
13894.0,14,3,564.62,188.20666666666668,4,3,3,433,10,🌟 Loyal Customers
13895.0,19,4,2593.07,648.2675,4,4,5,445,13,👑 Champions
13897.0,41,1,311.16,311.16,3,1,2,312,6,💎 Potential Loyalists
13898.0,316,1,142.25,142.25,1,1,1,111,3,🪦 Hibernating
13899.0,7,2,388.52,194.26,5,2,2,522,9,💎 Potential Loyalists
13900.0,173,3,740.95,246.98333333333335,2,3,3,233,8,😴 About to Sleep
13901.0,63,5,2748.67,549.734,3,4,5,345,12,🌟 Loyal Customers
13904.0,28,2,332.64,166.32,4,2,2,422,8,💎 Potential Loyalists
13908.0,70,4,2319.55,579.8875,2,4,5,245,11,⚠️ At Risk
13911.0,48,9,2242.03,249.11444444444447,3,5,5,355,13,🌟 Loyal Customers
13914.0,2,2,617.33,308.665,5,2,3,523,10,💎 Potential Loyalists
13917.0,40,2,265.2,132.6,3,2,2,322,7,💎 Potential Loyalists
13918.0,40,2,828.84,414.42,3,2,3,323,8,💎 Potential Loyalists
13919.0,50,2,331.86,165.93,3,2,2,322,7,💎 Potential Loyalists
13922.0,342,1,172.25,172.25,1,1,1,111,3,🪦 Hibernating
13923.0,44,1,351.13,351.13,3,1,2,312,6,💎 Potential Loyalists
13924.0,8,5,1492.23,298.446,5,4,4,544,13,👑 Champions
13925.0,83,4,593.5,148.375,2,4,3,243,9,⚠️ At Risk
13926.0,14,1,183.9,183.9,4,1,1,411,6,💎 Potential Loyalists
13927.0,65,1,348.99,348.99,3,1,2,312,6,💎 Potential Loyalists
13928.0,1,4,464.57,116.1425,5,4,3,543,12,🌟 Loyal Customers
13929.0,160,2,444.65,222.325,2,2,3,223,7,😴 About to Sleep
13930.0,48,2,337.34,168.67,3,2,2,322,7,💎 Potential Loyalists
13931.0,86,2,982.53,491.265,2,2,4,224,8,⚠️ At Risk
13932.0,285,1,307.4,307.4,1,1,2,112,4,🪦 Hibernating
13933.0,100,2,608.7900000000001,304.39500000000004,2,2,3,223,7,😴 About to Sleep
13934.0,254,1,922.1,922.1,1,1,4,114,6,❓ Other
13936.0,170,1,369.74,369.74,2,1,2,212,5,😴 About to Sleep
13937.0,160,1,158.85,158.85,2,1,1,211,4,😴 About to Sleep
13938.0,26,1,71.66,71.66,4,1,1,411,6,💎 Potential Loyalists
13939.0,14,3,538.22,179.40666666666667,4,3,3,433,10,🌟 Loyal Customers
13940.0,8,4,839.14,209.785,5,4,4,544,13,👑 Champions
13941.0,12,5,2449.2400000000002,489.84800000000007,5,4,5,545,14,👑 Champions
13946.0,70,3,489.33,163.10999999999999,2,3,3,233,8,😴 About to Sleep
13947.0,56,1,90.6,90.6,3,1,1,311,5,💎 Potential Loyalists
13948.0,351,1,102.0,102.0,1,1,1,111,3,🪦 Hibernating
13949.0,15,5,1894.77,378.954,4,4,5,445,13,👑 Champions
13950.0,2,4,628.36,157.09,5,4,3,543,12,🌟 Loyal Customers
13951.0,167,3,651.65,217.21666666666667,2,3,3,233,8,😴 About to Sleep
13952.0,208,2,3217.17,1608.585,1,2,5,125,8,⚠️ At Risk
13953.0,106,1,104.36,104.36,2,1,1,211,4,😴 About to Sleep
13954.0,61,1,176.56,176.56,3,1,1,311,5,💎 Potential Loyalists
13955.0,145,2,322.96,161.48,2,2,2,222,6,😴 About to Sleep
13956.0,45,4,869.92,217.48,3,4,4,344,11,🌟 Loyal Customers
13959.0,70,3,597.42,199.14,2,3,3,233,8,😴 About to Sleep
13960.0,12,2,230.22,115.11,5,2,2,522,9,💎 Potential Loyalists
13962.0,12,2,147.6,73.8,5,2,1,521,8,💎 Potential Loyalists
13963.0,299,4,644.38,161.095,1,4,3,143,8,⚠️ At Risk
13967.0,136,1,80.7,80.7,2,1,1,211,4,😴 About to Sleep
13969.0,7,16,7398.88,462.43,5,5,5,555,15,👑 Champions
13971.0,9,8,2746.5,343.3125,5,5,5,555,15,👑 Champions
13972.0,61,2,185.5,92.75,3,2,1,321,6,💎 Potential Loyalists
13973.0,278,1,264.7,264.7,1,1,2,112,4,🪦 Hibernating
13974.0,40,1,413.59000000000003,413.59000000000003,3,1,2,312,6,💎 Potential Loyalists
13975.0,22,6,2515.06,419.1766666666667,4,5,5,455,14,👑 Champions
13976.0,197,1,357.98,357.98,1,1,2,112,4,🪦 Hibernating
13978.0,5,2,186.47,93.235,5,2,1,521,8,💎 Potential Loyalists
13979.0,64,1,866.99,866.99,3,1,4,314,8,💎 Potential Loyalists
13980.0,51,1,191.01999999999998,191.01999999999998,3,1,1,311,5,💎 Potential Loyalists
13982.0,30,4,1871.81,467.9525,4,4,5,445,13,👑 Champions
13983.0,20,10,1728.87,172.887,4,5,4,454,13,👑 Champions
13984.0,17,4,488.03,122.0075,4,4,3,443,11,🌟 Loyal Customers
13985.0,5,14,6880.67,491.4764285714286,5,5,5,555,15,👑 Champions
13986.0,8,1,239.82,239.82,5,1,2,512,8,💎 Potential Loyalists
13988.0,10,6,4002.42,667.07,5,5,5,555,15,👑 Champions
13989.0,56,2,1029.92,514.96,3,2,4,324,9,💎 Potential Loyalists
13990.0,204,1,311.3,311.3,1,1,2,112,4,🪦 Hibernating
13991.0,3,6,851.79,141.965,5,5,4,554,14,👑 Champions
13992.0,21,1,76.8,76.8,4,1,1,411,6,💎 Potential Loyalists
13993.0,33,8,3073.66,384.2075,3,5,5,355,13,🌟 Loyal Customers
13994.0,30,5,2197.04,439.408,4,4,5,445,13,👑 Champions
13995.0,6,5,1393.69,278.738,5,4,4,544,13,👑 Champions
13999.0,1,12,3899.53,324.96083333333337,5,5,5,555,15,👑 Champions
14000.0,202,1,500.3,500.3,1,1,3,113,5,🪦 Hibernating
14001.0,36,3,2043.0800000000002,681.0266666666668,3,3,5,335,11,🌟 Loyal Customers
14002.0,125,2,478.24,239.12,2,2,3,223,7,😴 About to Sleep
14004.0,34,7,4582.64,654.6628571428572,3,5,5,355,13,🌟 Loyal Customers
14005.0,0,5,2769.36,553.8720000000001,5,4,5,545,14,👑 Champions
14006.0,106,3,946.24,315.41333333333336,2,3,4,234,9,⚠️ At Risk
14009.0,189,2,695.61,347.805,1,2,3,123,6,⚠️ At Risk
14012.0,268,1,328.8,328.8,1,1,2,112,4,🪦 Hibernating
14013.0,101,3,467.26,155.75333333333333,2,3,3,233,8,😴 About to Sleep
14014.0,68,1,490.3,490.3,3,1,3,313,7,💎 Potential Loyalists
14015.0,43,1,917.34,917.34,3,1,4,314,8,💎 Potential Loyalists
14016.0,152,4,3985.35,996.3375,2,4,5,245,11,⚠️ At Risk
14019.0,37,3,1369.77,456.59,3,3,4,334,10,🌟 Loyal Customers
14020.0,7,2,642.8,321.4,5,2,3,523,10,💎 Potential Loyalists
14021.0,146,3,631.9,210.63333333333333,2,3,3,233,8,😴 About to Sleep
14022.0,216,1,434.12,434.12,1,1,3,113,5,🪦 Hibernating
14023.0,241,1,273.14,273.14,1,1,2,112,4,🪦 Hibernating
14024.0,112,2,327.7,163.85,2,2,2,222,6,😴 About to Sleep
14027.0,51,1,104.82,104.82,3,1,1,311,5,💎 Potential Loyalists
14029.0,54,2,467.66,233.83,3,2,3,323,8,💎 Potential Loyalists
14030.0,9,8,1783.44,222.93,5,5,4,554,14,👑 Champions
14031.0,12,16,10580.06,661.25375,5,5,5,555,15,👑 Champions
14032.0,7,10,2792.47,279.24699999999996,5,5,5,555,15,👑 Champions
14034.0,13,3,561.75,187.25,4,3,3,433,10,🌟 Loyal Customers
14035.0,19,5,1413.02,282.604,4,4,4,444,12,👑 Champions
14036.0,275,1,626.65,626.65,1,1,3,113,5,🪦 Hibernating
14037.0,167,2,147.20000000000002,73.60000000000001,2,2,1,221,5,😴 About to Sleep
14038.0,69,3,1560.38,520.1266666666667,2,3,4,234,9,⚠️ At Risk
14039.0,24,1,152.2,152.2,4,1,1,411,6,💎 Potential Loyalists
14040.0,31,12,3614.92,301.24333333333334,4,5,5,455,14,👑 Champions
14041.0,257,1,141.41,141.41,1,1,1,111,3,🪦 Hibernating
14044.0,17,4,600.2,150.05,4,4,3,443,11,🌟 Loyal Customers
14045.0,328,1,132.0,132.0,1,1,1,111,3,🪦 Hibernating
14046.0,275,1,123.96000000000001,123.96000000000001,1,1,1,111,3,🪦 Hibernating
14047.0,64,4,957.46,239.365,3,4,4,344,11,🌟 Loyal Customers
14048.0,296,1,399.85,399.85,1,1,2,112,4,🪦 Hibernating
14049.0,7,4,5506.18,1376.545,5,4,5,545,14,👑 Champions
14050.0,22,2,741.8,370.9,4,2,3,423,9,💎 Potential Loyalists
14051.0,8,21,11367.79,541.3233333333334,5,5,5,555,15,👑 Champions
14052.0,10,1,224.94,224.94,5,1,2,512,8,💎 Potential Loyalists
14053.0,115,2,260.25,130.125,2,2,2,222,6,😴 About to Sleep
14054.0,56,1,92.46,92.46,3,1,1,311,5,💎 Potential Loyalists
14055.0,97,1,310.64,310.64,2,1,2,212,5,😴 About to Sleep
14056.0,6,22,7785.23,353.8740909090909,5,5,5,555,15,👑 Champions
14057.0,14,16,5829.64,364.3525,4,5,5,455,14,👑 Champions
14059.0,257,1,183.6,183.6,1,1,1,111,3,🪦 Hibernating
14060.0,13,18,5346.14,297.0077777777778,4,5,5,455,14,👑 Champions
14062.0,0,10,6863.650000000001,686.365,5,5,5,555,15,👑 Champions
14064.0,20,5,1042.7,208.54000000000002,4,4,4,444,12,👑 Champions
14066.0,257,1,152.55,152.55,1,1,1,111,3,🪦 Hibernating
14067.0,54,2,355.75,177.875,3,2,2,322,7,💎 Potential Loyalists
14068.0,311,1,265.85,265.85,1,1,2,112,4,🪦 Hibernating
14071.0,10,6,1247.05,207.84166666666667,5,5,4,554,14,👑 Champions
14073.0,23,1,151.04,151.04,4,1,1,411,6,💎 Potential Loyalists
14075.0,10,2,625.48,312.74,5,2,3,523,10,💎 Potential Loyalists
14076.0,120,1,104.47,104.47,2,1,1,211,4,😴 About to Sleep
14077.0,31,5,499.41999999999996,99.88399999999999,4,4,3,443,11,🌟 Loyal Customers
14078.0,92,6,1049.37,174.89499999999998,2,5,4,254,11,⚠️ At Risk
14079.0,115,1,343.2,343.2,2,1,2,212,5,😴 About to Sleep
14080.0,23,1,45.599999999999994,45.599999999999994,4,1,1,411,6,💎 Potential Loyalists
14081.0,293,2,934.52,467.26,1,2,4,124,7,⚠️ At Risk
