CustomerID,Recency,Frequency,Monetary,AvgTicket
16929.0,8,6,1089.45,181.57500000000002
16931.0,10,20,4115.78,205.789
16942.0,3,9,1919.46,213.27333333333334
16945.0,12,19,4320.18,227.3778947368421
16954.0,7,7,1703.96,243.42285714285714
16966.0,6,6,1275.73,212.62166666666667
16979.0,8,5,1620.26,324.052
16983.0,3,7,1907.4099999999999,272.4871428571428
16985.0,8,10,5219.32,521.932
16992.0,1,5,1580.41,316.082
16996.0,21,6,1456.96,242.82666666666668
17001.0,13,10,3422.78,342.278
17017.0,0,19,7916.3,416.64736842105265
17019.0,2,4,1263.14,315.785
17043.0,23,4,1735.18,433.795
17049.0,12,8,4997.03,624.62875
17054.0,19,5,1316.38,263.276
17059.0,20,5,3090.42,618.0840000000001
17063.0,12,7,1461.14,208.73428571428573
17068.0,3,21,4552.14,216.76857142857145
17069.0,19,9,2692.75,299.19444444444446
17071.0,19,9,2429.03,269.89222222222224
17073.0,8,4,1445.67,361.4175
17086.0,15,5,1356.22,271.244
17088.0,19,4,1966.01,491.5025
17091.0,22,8,3357.01,419.62625
17096.0,6,4,1022.13,255.5325
17101.0,1,4,1621.73,405.4325
17107.0,24,6,9908.2,1651.3666666666668
17109.0,20,6,881.97,146.995
17131.0,24,4,1375.5,343.875
17133.0,6,6,1686.24,281.04
17135.0,7,5,956.05,191.20999999999998
17139.0,6,12,10277.77,856.4808333333334
17147.0,13,4,1714.59,428.6475
17160.0,22,6,3488.03,581.3383333333334
17162.0,19,10,1715.46,171.546
17164.0,23,7,2451.4,350.2
17173.0,1,7,3209.4,458.4857142857143
17183.0,13,5,2582.6800000000003,516.5360000000001
17188.0,2,7,2474.23,353.4614285714286
17191.0,19,7,2059.95,294.2785714285714
17193.0,26,7,1498.42,214.06
17203.0,26,6,3334.47,555.745
17211.0,17,8,2258.26,282.2825
17213.0,31,7,2741.28,391.6114285714286
17218.0,2,9,1849.93,205.54777777777778
17220.0,15,14,3162.67,225.905
17227.0,9,6,924.02,154.00333333333333
17228.0,6,8,1890.97,236.37125
17231.0,3,10,3165.0,316.5
17236.0,3,6,892.94,148.82333333333335
17238.0,8,15,2998.52,199.90133333333333
17243.0,5,24,7241.38,301.7241666666667
17287.0,17,7,961.63,137.37571428571428
17288.0,0,7,1398.91,199.84428571428572
17293.0,21,7,1613.1,230.44285714285712
17302.0,5,5,1135.24,227.048
17306.0,1,14,2858.2400000000002,204.16000000000003
17314.0,15,8,2472.2400000000002,309.03000000000003
17315.0,8,35,5891.98,168.3422857142857
17323.0,6,7,919.93,131.41857142857143
17324.0,8,4,965.23,241.3075
17338.0,8,8,6615.32,826.915
17340.0,20,11,11985.03,1089.5481818181818
17346.0,2,14,2507.87,179.13357142857143
17348.0,5,5,1099.07,219.814
17364.0,6,8,3759.76,469.97
17365.0,3,8,4620.1,577.5125
17368.0,14,7,1365.07,195.01
17372.0,31,8,1340.78,167.5975
17377.0,14,20,4100.92,205.046
17381.0,15,16,2798.73,174.920625
17389.0,5,29,11226.84,387.13241379310347
17396.0,30,5,1585.8,317.15999999999997
17402.0,21,10,1769.23,176.923
17404.0,16,9,5555.42,617.2688888888889
17410.0,7,5,1176.26,235.252
17412.0,14,6,1057.26,176.21
17416.0,20,7,6466.42,923.7742857142857
17419.0,2,12,4141.57,345.1308333333333
17422.0,7,6,1881.29,313.54833333333335
17428.0,13,27,15734.13,582.7455555555555
17434.0,0,6,2035.76,339.29333333333335
17442.0,27,6,2216.66,369.4433333333333
17450.0,1,23,12320.46,535.6721739130435
17451.0,6,6,1409.0,234.83333333333334
17463.0,7,5,1879.76,375.952
17469.0,7,5,1870.97,374.194
17491.0,5,9,2742.89,304.7655555555555
17511.0,7,27,59115.76,2189.4725925925927
17512.0,19,9,2073.9500000000003,230.43888888888893
17519.0,8,6,1844.02,307.33666666666664
17528.0,8,7,2970.35,424.3357142857143
17530.0,7,9,2108.29,234.25444444444443
17554.0,7,4,1491.32,372.83
17562.0,5,7,1111.46,158.78
17576.0,29,18,3190.22,177.23444444444442
17581.0,24,21,9636.460000000001,458.87904761904764
17596.0,14,7,2373.37,339.05285714285714
17602.0,14,5,3744.04,748.808
17609.0,31,5,1066.48,213.296
17611.0,21,13,3650.58,280.81384615384616
17613.0,13,14,4544.27,324.59071428571434
17625.0,9,4,2040.43,510.1075
17629.0,9,7,1420.02,202.85999999999999
17633.0,22,4,1324.84,331.21
17634.0,27,9,2361.9700000000003,262.4411111111111
17644.0,27,10,2562.88,256.288
17651.0,2,10,3874.04,387.404
17652.0,16,12,4795.21,399.60083333333336
17655.0,1,7,2563.04,366.1485714285714
17659.0,8,12,2877.61,239.80083333333334
17663.0,16,7,1726.01,246.57285714285715
17671.0,6,4,1336.15,334.0375
17675.0,9,29,19008.0,655.448275862069
17677.0,19,27,14858.95,550.3314814814815
17682.0,1,6,2458.38,409.73
17685.0,7,7,3183.4300000000003,454.77571428571434
17690.0,21,15,4173.2,278.2133333333333
17696.0,29,8,2251.69,281.46125
17700.0,7,4,2517.69,629.4225
17702.0,21,4,1803.73,450.9325
17705.0,21,8,1605.52,200.69
17716.0,13,11,5622.09,511.09909090909093
17719.0,28,15,5359.57,357.30466666666666
17720.0,17,4,1117.09,279.2725
17725.0,7,11,3413.31,310.3009090909091
17730.0,19,12,4416.03,368.0025
17735.0,28,18,12205.91,678.1061111111111
17738.0,10,4,1823.64,455.91
17739.0,2,7,2578.95,368.4214285714285
17744.0,16,5,1548.82,309.764
17750.0,27,8,1623.22,202.9025
17754.0,28,4,1555.03,388.7575
17757.0,5,28,4919.28,175.6885714285714
17758.0,10,8,3433.4900000000002,429.18625000000003
17769.0,3,10,3964.68,396.46799999999996
17790.0,17,14,1948.6000000000001,139.18571428571428
17799.0,13,10,2989.13,298.913
17800.0,28,9,1199.01,133.22333333333333
17809.0,7,7,2514.16,359.1657142857143
17811.0,2,37,7290.36,197.03675675675674
17813.0,5,5,1625.56,325.11199999999997
17828.0,13,4,1165.09,291.2725
17838.0,17,5,2598.62,519.7239999999999
17841.0,0,119,36033.67,302.8039495798319
17861.0,15,7,1595.42,227.91714285714286
17865.0,21,20,10223.77,511.18850000000003
17870.0,5,10,1298.54,129.85399999999998
17920.0,2,15,3525.19,235.01266666666666
17924.0,2,6,1703.7,283.95
17930.0,26,5,1394.88,278.976
17937.0,22,6,2659.32,443.22
17961.0,12,39,1134.31,29.084871794871795
17965.0,28,14,2593.39,185.24214285714285
17975.0,6,13,4417.89,339.83769230769235
18016.0,23,5,1449.66,289.932
18041.0,2,21,4142.61,197.26714285714283
18044.0,27,9,1776.0,197.33333333333334
18055.0,30,9,5766.82,640.7577777777777
18061.0,12,10,1706.13,170.613
18069.0,17,5,2021.99,404.398
18075.0,14,10,2582.36,258.236
18077.0,24,10,2377.67,237.767
18092.0,29,10,5703.7,570.37
18102.0,26,25,11817.28,472.69120000000004
18109.0,5,23,5773.29,251.01260869565218
18118.0,1,26,5561.14,213.89000000000001
18122.0,13,5,1342.16,268.432
18125.0,20,4,1135.43,283.8575
18139.0,8,6,5948.34,991.39
18144.0,21,11,1728.75,157.1590909090909
18145.0,3,4,2824.7599999999998,706.1899999999999
18161.0,6,5,1618.69,323.738
18172.0,5,17,5476.68,322.15764705882356
18177.0,22,6,1341.42,223.57000000000002
18179.0,0,5,1522.69,304.538
18198.0,22,16,3478.9500000000003,217.43437500000002
18210.0,0,5,2426.53,485.30600000000004
18221.0,13,5,1041.61,208.32199999999997
18223.0,30,13,5905.82,454.2938461538461
18225.0,12,11,5156.04,468.7309090909091
18229.0,2,20,6781.7,339.085
18230.0,0,7,2810.2000000000003,401.4571428571429
18236.0,20,6,882.24,147.04
18241.0,0,17,2073.09,121.9464705882353
18257.0,30,8,2337.63,292.20375
18283.0,0,15,1864.88,124.32533333333335
